Item ID,Item Name,Item Amount,Your Sell Price,Buy Price,Sell Price
47094,Serpentsniper,6,3194,2118,2697
97102,Chunk of Pure Jade,115,326,,302
76166,Superior Rune of the Tempest,12,37670,24025,32000
646,Nika's Pauldrons,16,18392,12001,17489
24575,Superior Sigil of Bloodlust,111,1727,1278,1689
24732,Superior Rune of Divinity,32,4879,4014,4925
44956,Superior Rune of Tormenting,9,61900,42755,54842
72339,Superior Sigil of Concentration,81,1540,540,556
24605,Superior Sigil of Geomancy,35,662,390,547
88118,Superior Rune of the Zephyrite,11,1096,794,904
96403,Gate of Heaven,39,4697,3188,4188
26541,Kryta's Embrace,2,3195,2171,2495
95995,Skoll and Hati,6,4998,2481,5099
47099,The Hunt,1,2995,1697,3147
26395,Anura,5,3787,2149,3225
66538,Prickly Pear Pie,1,241,200,269
75148,Recipe: Svaard's Breeches,1,3986,192,3989
36053,Superior Sigil of the Night,3,6831,5001,7490
24589,Superior Sigil of Speed,22,5291,2756,3700
24592,Superior Sigil of Stamina,2,872,714,869
24699,Superior Rune of the Dolyak,11,645,428,626
24797,Superior Rune of the Flame Legion,2,3734,935,1505
24762,Superior Rune of the Krait,2,37477,25703,34374
24723,Superior Rune of the Eagle,19,2104,1658,2469
95784,Prosperity,8,4994,2134,5000
12506,Tarragon Leaves,250,106,98,116
96467,Jade Bot Core: Tier 6,1,157597,119596,148999
72119,Berserker's Ley Guard's Protector,1,20583,14513,23800
24839,Superior Rune of the Water,7,59876,46054,55684
97481,Unity,6,5994,2217,5438
2539,Zhed's Leggings,1,15460,10015,17303
96284,Saltspray Sword,8,5475,3175,4502
44947,Superior Sigil of Renewal,3,101664,62100,73186
27020,Adam,31,6686,2148,4962
19722,Elder Wood Log,11,18,13,14
97766,Tahkayun's Blade,2,4392,2062,4045
24639,Superior Sigil of Paralyzation,7,71470,47851,62547
72119,Berserker's Ley Guard's Protector,1,20582,14513,23800
24519,Beryl Crystal,250,152,140,145
101981,Berserker's Serpent's Wrath Shield,1,8888,3133,8644
97781,Saltspray Staff,4,3511,2258,3157
47096,Crystalline Blade,8,4675,2472,4659
27485,Deathwish,1,4864,2345,4099
24607,Superior Sigil of Energy,22,9267,5679,7411
96760,Spindrift Hammer,3,4683,2546,3853
24561,Superior Sigil of Rage,32,555,412,581
12254,Raspberry,50,107,100,115
96508,Obliterator,1,5441,2104,4255
67180,Recipe: Superior Sigil of Cleansing,1,2,2,2
24732,Superior Rune of Divinity,1,4687,4014,4925
44975,Shiverstone,3,6143,2773,3267
2027,Zhed's Gloves,5,12802,8207,12500
12147,Mushroom,209,324,208,229
27644,Ironfist,2,4564,2273,3273
95634,Crucible,2,6555,3052,5439
87029,Avocado Smoothie,1,1259,820,936
24325,Destroyer Lodestone,21,11999,11311,11312
97535,Scavenger Protocol: Magic Trophies,4,89039,72424,91251
28430,Peasant's Solution,1,5453,3081,4500
125,Nika's Coat,4,15337,10028,15447
44976,Impaler,5,12835,6610,10089
73248,Stabilizing Matrix,79,3738,2867,3600
19913,Berserker's Intricate Gossamer Insignia,1,46973,34208,41400
26152,Usoku's Needle,2,11064,6489,9992
97244,Saltspray Focus,20,3668,1444,2808
96113,Saltspray Hammer,4,4067,1641,2999
96284,Saltspray Sword,10,5474,3175,4502
77040,Recipe: Svaard's Striders,3,2406,204,2387
9373,Heavy Moldy Bag,4,346,205,206
9311,Small Bag of Trinkets,5,295,188,191
96955,Saltspray Greatsword,12,5903,3168,5386
96542,Spindrift Dagger,7,4733,2338,4263
84505,Superior Sigil of Severance,47,1146,820,1209
27485,Deathwish,21,4996,2345,4099
75915,Recipe: Svaard's Visor,2,3993,32,3990
97112,Spindrift Sword,3,5489,2777,5096
75709,Recipe: Svaard's Warfists,1,5781,114,5773
97112,Spindrift Sword,3,5487,2777,5096
27485,Deathwish,17,4990,2345,4099
2539,Zhed's Leggings,23,15449,10015,17303
84,Zhed's Coat,26,14284,11106,15444
24818,Superior Rune of the Thief,6,14031,10389,15188
2387,Zhed's Mask,20,13011,6070,9993
26380,Hypnotic Scepter,5,3944,2211,2945
12754,Unidentified Red Dye,2,247,109,300
75709,Recipe: Svaard's Warfists,1,5780,114,5773
1637,Devona's Helm,27,8428,5676,8885
1026,Devona's Chestguard,13,6619,5284,7794
97434,Spindrift Staff,20,5073,2415,4687
1026,Devona's Chestguard,21,6618,5284,7794
45151,Errol's Mask,1,3833,3359,3897
9365,Heavy Icy Bag,7,599,369,379
96113,Saltspray Hammer,12,3434,1641,2999
96070,Jade Bot Core: Tier 9,5,359999,230210,287999
24791,Superior Rune of the Wurm,13,3182,2096,3190
97766,Tahkayun's Blade,5,4387,2062,4045
96760,Spindrift Hammer,4,4689,2546,3853
1188,Nika's Leggings,18,17975,10930,17558
125,Nika's Coat,18,16497,10028,15447
24575,Superior Sigil of Bloodlust,70,1725,1278,1689
97112,Spindrift Sword,6,5096,2777,5096
2027,Zhed's Gloves,29,12821,8207,12500
2539,Zhed's Leggings,7,15239,10015,17303
2693,Zhed's Mantle,12,16863,10127,16760
24818,Superior Rune of the Thief,1,13432,10389,15188
208,Nika's Boots,11,18997,11814,18900
810,Devona's Greaves,11,7859,6736,10951
84505,Superior Sigil of Severance,10,1144,820,1209
72339,Superior Sigil of Concentration,47,1544,540,556
96673,Saltspray Pistol,7,4639,2146,3873
1637,Devona's Helm,6,8419,5676,8885
97041,Jade Bot Core: Tier 2,1,49898,31036,39999
49432,+9 Agony Infusion,12,51111,43209,50733
96668,Leopard Fang,3,7981,3101,4998
97244,Saltspray Focus,1,3262,1444,2808
76290,Recipe: Svaard's Wristguards,5,5999,711,5999
1188,Nika's Leggings,2,17974,10930,17558
646,Nika's Pauldrons,2,18263,12001,17489
24658,Superior Sigil of Serpent Slaying,13,595,329,462
24696,Superior Rune of the Flock,3,757,386,667
9279,Small Supply Bag,5,99,20,90
9278,Tiny Supply Bag,19,88,12,28
96760,Spindrift Hammer,5,4690,2546,3853
27485,Deathwish,7,4955,2345,4099
86997,Plate of Beef Rendang,1,2186,1672,2429
86997,Plate of Beef Rendang,1,2185,1672,2429
87076,Bowl of Poultry Satay,1,16682,14017,14018
96673,Saltspray Pistol,6,4641,2146,3873
26345,Hearty Iron Dagger of Leeching,1,2468,769,3649
72339,Superior Sigil of Concentration,111,1543,540,556
9298,Miner's Sack,3,403,249,420
96978,Antique Summoning Stone,35,13142,15586,15986
96179,Spindrift Rifle,5,4077,2181,3491
24575,Superior Sigil of Bloodlust,6,1722,1278,1689
96048,Haetae,1,4007,1857,3366
48911,Superior Sigil of Torment,1,182458,115199,150192
24592,Superior Sigil of Stamina,66,872,714,869
9296,Light Miner's Bag,7,300,187,195
96113,Saltspray Hammer,2,3433,1641,2999
26503,Cleric's Iron Sword of Force,1,2005,1524,1600
9287,Bag of Filched Goods,7,327,209,266
95864,Jade Bot Core: Tier 5,17,149999,82571,130000
2027,Zhed's Gloves,14,10308,8207,12500
24575,Superior Sigil of Bloodlust,1,1721,1278,1689
810,Devona's Greaves,28,7870,6736,10951
97434,Spindrift Staff,8,5072,2415,4687
97091,Spindrift Pistol,2,5291,2087,4844
2539,Zhed's Leggings,19,15448,10015,17303
97244,Saltspray Focus,4,3667,1444,2808
97766,Tahkayun's Blade,1,4394,2062,4045
75603,Recipe: Svaard's Grips,1,9667,1604,9665
97270,Saltspray Axe,4,5670,2532,4347
96051,Saltspray's Voice,2,5007,2806,4275
96284,Saltspray Sword,11,5179,3175,4502
95710,Saltspray Dagger,5,3999,2530,4042
84,Zhed's Coat,9,11494,11106,15444
2027,Zhed's Gloves,9,10307,8207,12500
2693,Zhed's Mantle,4,15542,10127,16760
47099,The Hunt,3,3488,1697,3147
96384,Saltspray Mace,6,3495,2112,2793
1188,Nika's Leggings,1,17984,10930,17558
2539,Zhed's Leggings,2,14575,10015,17303
24578,Superior Sigil of Corruption,1,536,395,539
1637,Devona's Helm,1,8321,5676,8885
24575,Superior Sigil of Bloodlust,34,1719,1278,1689
97270,Saltspray Axe,7,4897,2532,4347
2693,Zhed's Mantle,12,15441,10127,16760
96284,Saltspray Sword,12,5175,3175,4502
2539,Zhed's Leggings,1,14572,10015,17303
2027,Zhed's Gloves,7,10304,8207,12500
66993,Grow Lamp,1,199988,166637,199886
96955,Saltspray Greatsword,2,5796,3168,5386
97561,Saltspray Scepter,12,3682,1827,2643
97561,Saltspray Scepter,21,3683,1827,2643
2693,Zhed's Mantle,2,1721,10127,16760
96955,Saltspray Greatsword,14,5773,3168,5386
96955,Saltspray Greatsword,12,5775,3168,5386
84,Zhed's Coat,9,11492,11106,15444
96955,Saltspray Greatsword,2,3096,3168,5386
84505,Superior Sigil of Severance,3,1145,820,1209
1188,Nika's Leggings,3,17982,10930,17558
80,Nika's Mask,1,15977,9353,15776
97535,Scavenger Protocol: Magic Trophies,2,89547,72424,91251
9289,Bag of Purloined Goods,3,489,339,405
9330,Bag of Provisional Materials,1,402,327,445
2539,Zhed's Leggings,3,14573,10015,17303
24818,Superior Rune of the Thief,1,13429,10389,15188
9361,Icy Bag,7,700,612,999
96284,Saltspray Sword,6,5176,3175,4502
47096,Crystalline Blade,10,4496,2472,4659
47096,Crystalline Blade,3,4673,2472,4659
47096,Crystalline Blade,11,4674,2472,4659
208,Nika's Boots,3,19589,11814,18900
47909,Candy Corn Cob,20,41077,39013,41922
96384,Saltspray Mace,1,3497,2112,2793
96284,Saltspray Sword,4,5173,3175,4502
12147,Mushroom,250,322,208,229
96255,Saltspray Short Bow,8,3530,2190,2658
96255,Saltspray Short Bow,3,3533,2190,2658
97832,Saltspray Warhorn,10,3497,2281,2986
97832,Saltspray Warhorn,7,3557,2281,2986
97832,Saltspray Warhorn,1,3569,2281,2986
97832,Saltspray Warhorn,4,3568,2281,2986
87313,Iboga Dye,1,12456,18612,20000
87076,Bowl of Poultry Satay,1,16666,14017,14018
2128,Devona's Pauldrons,13,7695,5790,8825
2693,Zhed's Mantle,1,16761,10127,16760
97339,Jade Bot Core: Tier 1,23,16397,8398,11996
24609,Superior Sigil of Doom,1,49491,37218,47215
646,Nika's Pauldrons,1,18387,12001,17489
20316,Black Lion Chest,1,57,58,88
208,Nika's Boots,2,19592,11814,18900
9280,Light Supply Bag,10,217,44,257
66522,Prickly Pear,28,512,506,548
1188,Nika's Leggings,4,17989,10930,17558
1637,Devona's Helm,2,8427,5676,8885
208,Nika's Boots,2,14522,11814,18900
208,Nika's Boots,7,14523,11814,18900
208,Nika's Boots,1,19593,11814,18900
84,Zhed's Coat,1,14493,11106,15444
9332,Bag of Theoretical Materials,1,320,268,298
70880,Recipe: Svaard's Blade,5,2276,114,2276
47092,Rivetwall,7,3539,2356,2667
95923,Jade Assistant: Gliding Booster 1,5,119996,69020,99997
9287,Bag of Filched Goods,4,299,209,266
27581,Hearty Iron Greatsword of Ice,1,3048,1549,3569
84,Zhed's Coat,1,14490,11106,15444
2338,Strong Cabalist Gloves of the Dolyak,1,1828,408,1105
96673,Saltspray Pistol,12,4642,2146,3873
94413,Giver's Candy Cane Rifle of Concentration,5,6549,1804,2220
96146,Harmony,1,5399,2358,4475
97270,Saltspray Axe,4,5499,2532,4347
24791,Superior Rune of the Wurm,11,3171,2096,3190
97742,Saltspray Rifle,1,3445,1978,2945
97602,Demise of the Dragon,2,4916,2408,4898
76230,Recipe: Svaard's Doublet,1,3994,117,3974
99653,Xunlai Deep-Mining Hand Drill,1,4986,3500,6496
20370,Sky Dye,1,420,155,429
97766,Tahkayun's Blade,2,4393,2062,4045
24634,Minor Sigil of Debility,1,231,130,422
97218,Spindrift Mace,1,4799,2102,5028
95551,Abyss Stalker Focus Skin,1,114676,102724,149996
97339,Jade Bot Core: Tier 1,11,15197,8398,11996
24554,Superior Sigil of Air,48,2279,1550,1974
97434,Spindrift Staff,4,5071,2415,4687
97339,Jade Bot Core: Tier 1,6,15196,8398,11996
96384,Saltspray Mace,2,3596,2112,2793
2539,Zhed's Leggings,2,14679,10015,17303
24518,Crest of the Magi,1,1038,1137,1193
97781,Saltspray Staff,3,3989,2258,3157
44947,Superior Sigil of Renewal,6,109540,62100,73186
26541,Kryta's Embrace,1,3615,2171,2495
97434,Spindrift Staff,1,5069,2415,4687
44976,Impaler,2,12599,6610,10089
2539,Zhed's Leggings,2,13881,10015,17303
26395,Anura,1,4061,2149,3225
646,Nika's Pauldrons,1,18501,12001,17489
24723,Superior Rune of the Eagle,18,2501,1658,2469
48907,Superior Rune of Antitoxin,3,1079,975,1194
80,Nika's Mask,12,17163,9353,15776
24551,Superior Sigil of Water,14,798,681,780
97359,Spindrift Warhorn,5,4039,2000,3196
95981,Spindrift Scepter,2,4167,2110,3880
97112,Spindrift Sword,1,5132,2777,5096
24590,Major Sigil of Luck,1,433,168,622
97676,Spindrift Axe,2,5386,2140,5200
714,Nika's Gloves,9,15904,9141,15895
1637,Devona's Helm,2,8529,5676,8885
24762,Superior Rune of the Krait,9,33492,25703,34374
1188,Nika's Leggings,3,18974,10930,17558
1858,Devona's Legplates,2,7031,6156,9391
74326,Superior Sigil of Transference,5,64485,46103,59394
24580,Superior Sigil of Perception,2,397,455,674
24797,Superior Rune of the Flame Legion,20,4272,935,1505
46710,Rabid Intricate Gossamer Insignia,2,5814,5281,5812
2387,Zhed's Mask,1,14997,6070,9993
46684,Shaman's Orichalcum Imbued Inscription,1,128,,129
24865,Superior Sigil of Celerity,2,64089,41600,58379
24818,Superior Rune of the Thief,2,13426,10389,15188
646,Nika's Pauldrons,2,18505,12001,17489
93734,Shard of Crystallized Blood of Jormag,71,2,2,2
48911,Superior Sigil of Torment,1,182890,115199,150192
125,Nika's Coat,2,16594,10028,15447
810,Devona's Greaves,1,7569,6736,10951
96113,Saltspray Hammer,27,4078,1641,2999
96051,Saltspray's Voice,1,5011,2806,4275
97270,Saltspray Axe,29,5673,2532,4347
97676,Spindrift Axe,3,5361,2140,5200
97676,Spindrift Axe,7,5360,2140,5200
97781,Saltspray Staff,3,3992,2258,3157
95904,Treasure Hunter Protocol 1,12,53798,30051,40375
96542,Spindrift Dagger,13,4732,2338,4263
76180,Recipe: Svaard's Reaver,17,1290,118,1275
97676,Spindrift Axe,21,5359,2140,5200
96628,Jade Bot Core: Tier 4,2,122019,65058,90000
72163,Recipe: Svaard's Breastplate,5,3882,127,1800
75709,Recipe: Svaard's Warfists,5,5783,114,5773
76968,Recipe: Svaard's Tassets,2,2423,100,2417
75915,Recipe: Svaard's Visor,3,3994,32,3990
1188,Nika's Leggings,4,18964,10930,17558
24605,Superior Sigil of Geomancy,111,667,390,547
97244,Saltspray Focus,20,3881,1444,2808
24656,Major Sigil of Ogre Slaying,1,389,159,452
96384,Saltspray Mace,6,3598,2112,2793
19684,Mithril Ingot,633,64,41,43
76968,Recipe: Svaard's Tassets,5,2422,100,2417
95676,Spindrift Longbow,9,3875,1973,2587
24602,Major Sigil of Battle,1,287,276,392
96284,Saltspray Sword,22,5458,3175,4502
102503,Lowland Pine Log,56,414,244,267
96088,Memory of Aurene,24,2190,2269,2399
103279,Charged Titan Ore,30,382,395,416
99106,Halloween Prize Bag,3,4022,4004,4772
102655,Titan Heatstone,21,490,430,491
714,Nika's Gloves,34,15905,9141,15895
103427,Mursaat Obsidian Chunk,52,147,136,141
208,Nika's Boots,20,19797,11814,18900
24672,Superior Sigil of Mad Scientists,8,925,364,532
97218,Spindrift Mace,2,4834,2102,5028
125,Nika's Coat,11,16187,10028,15447
100551,Viper's Abomination Sword,4,20192,17606,29581
102558,Honey Flower,46,614,532,617
75919,Fractal Encryption,24,2071,1989,2279
24604,Major Sigil of Geomancy,1,339,164,395
71254,Recipe: Svaard's Pauldrons,1,1483,105,1685
80,Nika's Mask,24,17086,9353,15776
71179,Recipe: Svaard's Warhammer,1,884,48,890
96760,Spindrift Hammer,1,4688,2546,3853
24583,Superior Sigil of Demons,21,1175,608,1140
97359,Spindrift Warhorn,1,4038,2000,3196
24571,Superior Sigil of Purity,1,593,560,959
96151,Tale of Adventure,5,10072,2733,3294
49424,+1 Agony Infusion,1391,20,19,24
100770,Viper's Abomination Scepter,2,65026,50033,70080
123,Zho's Mask,1,3177,1908,2406
96722,Jade Runestone,30,3794,4179,4489
97790,Lamplighter's Badge,4,13847,12415,16882
24517,Medallion of the Magi,3,137,138,139
24578,Superior Sigil of Corruption,68,537,395,539
100054,Viper's Abomination Torch,2,66962,50252,71108
100085,Berserker's Shattered Warhorn,2,6756,1886,4451
646,Nika's Pauldrons,4,18390,12001,17489
27261,Strong Soft Wood Focus of Fire,1,1392,403,1400
24624,Superior Sigil of Smoldering,18,2980,2349,2928
97020,Jade Bot Core: Tier 7,3,218398,147184,198499
42003,Ballista Blueprint,1,106,102,161
100042,Berserker's Shattered Scepter,1,7887,3033,7265
96542,Spindrift Dagger,1,4581,2338,4263
36038,Trick-or-Treat Bag,1,350,338,387
99106,Halloween Prize Bag,3,4003,4004,4772
1333,Devona's Gauntlets,26,6824,4386,8000
104228,Imperial Everbloom Spear Skin,1,589985,570000,699900
72463,Recipe: Svaard's Harpoon Gun,3,659,75,651
24865,Superior Sigil of Celerity,1,64992,41600,58379
23246,Penetrating Ring,1,3050,736,3072
76968,Recipe: Svaard's Tassets,1,2421,100,2417
75148,Recipe: Svaard's Breeches,6,3991,192,3989
74268,Mini Professor Mew,60,5,4,5
72832,Recipe: Svaard's Visage,5,6296,890,6291
75603,Recipe: Svaard's Grips,5,6968,1604,9665
73586,Recipe: Svaard's Guise,2,3495,495,2407
1858,Devona's Legplates,33,7643,6156,9391
810,Devona's Greaves,23,7851,6736,10951
27485,Deathwish,12,4993,2345,4099
75915,Recipe: Svaard's Visor,5,3992,32,3990
72392,Recipe: Svaard's Shoulderguard,4,1786,234,1771
1637,Devona's Helm,26,7325,5676,8885
24746,Major Rune of the Fire,1,461,404,549
96542,Spindrift Dagger,2,4529,2338,4263
76180,Recipe: Svaard's Reaver,4,1289,118,1275
44964,Entropy,14,15976,9628,14059
810,Devona's Greaves,30,7750,6736,10951
24826,Major Rune of the Trooper,1,369,232,440
24590,Major Sigil of Luck,1,321,168,622
12745,Unidentified Purple Dye,1,496,133,367
94413,Giver's Candy Cane Rifle of Concentration,10,7549,1804,2220
495,Ravaging Conjurer Chest of Rata Sum,1,2454,253,1779
1026,Devona's Chestguard,19,8663,5284,7794
1637,Devona's Helm,7,7324,5676,8885
24658,Superior Sigil of Serpent Slaying,24,643,329,462
24692,Major Rune of the Traveler,1,386,311,404
24658,Superior Sigil of Serpent Slaying,6,613,329,462
72822,Recipe: Svaard's Spire,4,1102,104,665
97020,Jade Bot Core: Tier 7,4,218699,147184,198499
89404,Giver's Candy Cane Scepter of Concentration,13,7508,1855,1856
97244,Saltspray Focus,6,4019,1444,2808
125,Nika's Coat,11,16608,10028,15447
24669,Minor Sigil of Wrath,1,297,92,269
91796,Cultivated Clove,14,3263,2800,2884
2515,Ravaging Conjurer Mask of the Citadel,1,1988,244,3044
95676,Spindrift Longbow,3,3866,1973,2587
96290,Spindrift Greatsword,2,5869,3260,5233
1188,Nika's Leggings,5,18906,10930,17558
44947,Superior Sigil of Renewal,1,111105,62100,73186
80,Nika's Mask,9,16905,9353,15776
714,Nika's Gloves,9,15808,9141,15895
71069,Piece of Mother-of-Pearl,1,4386,2872,3672
24639,Superior Sigil of Paralyzation,4,69999,47851,62547
96051,Saltspray's Voice,1,4799,2806,4275
24554,Superior Sigil of Air,222,2289,1550,1974
9301,Heavy Miner's Bag,15,200,195,226
73086,Recipe: Svaard's Trident,1,722,103,555
95981,Spindrift Scepter,2,4110,2110,3880
97359,Spindrift Warhorn,1,4038,2000,3196
96179,Spindrift Rifle,2,4295,2181,3491
97288,Spindrift Shield,1,3987,2009,3294
2520,Honed Conjurer Mask of Melandru,1,3539,242,3541
2676,Honed Conjurer Pants of Rage,1,5578,312,5579
26808,Honed Iron Shield of Corruption,1,1478,,1779
24583,Superior Sigil of Demons,4,1179,608,1140
96673,Saltspray Pistol,3,4792,2146,3873
96284,Saltspray Sword,1,5445,3175,4502
97020,Jade Bot Core: Tier 7,2,214997,147184,198499
2387,Zhed's Mask,11,13506,6070,9993
84,Zhed's Coat,28,14837,11106,15444
2027,Zhed's Gloves,9,12662,8207,12500
96955,Saltspray Greatsword,2,5697,3168,5386
96284,Saltspray Sword,1,5442,3175,4502
96978,Antique Summoning Stone,5,12454,15586,15986
24624,Superior Sigil of Smoldering,26,2936,2349,2928
24356,Large Fang,506,65,64,65
208,Nika's Boots,1,19908,11814,18900
76635,Recipe: Svaard's Razor,1,916,92,1787
100085,Berserker's Shattered Warhorn,3,5505,1886,4451
2693,Zhed's Mantle,3,15094,10127,16760
100054,Viper's Abomination Torch,1,64697,50252,71108
1026,Devona's Chestguard,4,8228,5284,7794
24601,Superior Sigil of Battle,19,949,558,917
76179,Freshwater Pearl,1,7799,6178,7278
24618,Superior Sigil of Accuracy,1,4994,4811,5899
73248,Stabilizing Matrix,144,3759,2867,3600
86997,Plate of Beef Rendang,1,2315,1672,2429
46687,Magi's Orichalcum Imbued Inscription,2,217,141,262
76230,Recipe: Svaard's Doublet,4,3995,117,3974
2539,Zhed's Leggings,18,14793,10015,17303
100085,Berserker's Shattered Warhorn,1,6199,1886,4451
77040,Recipe: Svaard's Striders,2,2512,204,2387
72463,Recipe: Svaard's Harpoon Gun,1,660,75,651
70880,Recipe: Svaard's Blade,2,2277,114,2276
70772,Recipe: Svaard's Masque,3,2990,24,3191
75148,Recipe: Svaard's Breeches,1,3990,192,3989
810,Devona's Greaves,3,7748,6736,10951
24578,Superior Sigil of Corruption,54,538,395,539
94413,Giver's Candy Cane Rifle of Concentration,4,7548,1804,2220
72413,Recipe: Svaard's Artifact,10,1196,170,1186
73586,Recipe: Svaard's Guise,3,3495,495,2407
2128,Devona's Pauldrons,14,6894,5790,8825
95923,Jade Assistant: Gliding Booster 1,10,132957,69020,99997
1026,Devona's Chestguard,10,8662,5284,7794
2693,Zhed's Mantle,4,15973,10127,16760
24612,Superior Sigil of Agony,30,2340,1240,1889
97535,Scavenger Protocol: Magic Trophies,4,91068,72424,91251
89404,Giver's Candy Cane Scepter of Concentration,1,7507,1855,1856
24639,Superior Sigil of Paralyzation,2,71998,47851,62547
24589,Superior Sigil of Speed,5,5581,2756,3700
36038,Trick-or-Treat Bag,20,348,338,387
66539,Bowl of Prickly Pear Sorbet,1,28496,22302,25000
41737,Salvageable Fused Metal Scrap,1,244,151,154
9586,18 Slot Mithril Box,5,24908,20018,25616
87076,Bowl of Poultry Satay,1,14791,14017,14018
97284,Jade Bot Core: Tier 3,1,87999,55131,79999
97339,Jade Bot Core: Tier 1,3,18188,8398,11996
9569,18 Slot Invisible Bag,1,27377,19835,26839
576,Zhed's Boots,1,14997,13491,19999
9574,20 Slot Invisible Bag,1,138592,110000,135958
77119,Recipe: Svaard's Wand,4,1287,64,1199
100042,Berserker's Shattered Scepter,1,7073,3033,7265
96628,Jade Bot Core: Tier 4,2,122020,65058,90000
96955,Saltspray Greatsword,1,5485,3168,5386
96955,Saltspray Greatsword,24,5697,3168,5386
96955,Saltspray Greatsword,27,5484,3168,5386
43773,Quartz Crystal,728,34,32,33
73679,Berserker's Seer's Warstaff,3,28297,20304,28299
66522,Prickly Pear,1,616,506,548
96467,Jade Bot Core: Tier 6,5,178398,119596,148999
72832,Recipe: Svaard's Visage,5,6297,890,6291
24710,Major Rune of Vampirism,1,343,268,485
24767,Major Rune of Dwayna,1,340,229,498
24761,Major Rune of the Krait,1,337,141,297
99106,Halloween Prize Bag,3,4059,4004,4772
24701,Major Rune of the Pack,1,327,340,534
94411,Giver's Candy Cane Shield of Concentration,1,9419,2010,2199
75689,Krytan Lumber Core,2,84,20,57
95923,Jade Assistant: Gliding Booster 1,3,132956,69020,99997
97020,Jade Bot Core: Tier 7,3,218598,147184,198499
9586,18 Slot Mithril Box,1,24897,20018,25616
9569,18 Slot Invisible Bag,1,27379,19835,26839
75448,Alpine Lumber Core,1,443,182,298
86997,Plate of Beef Rendang,1,1744,1672,2429
36038,Trick-or-Treat Bag,1,353,338,387
72463,Recipe: Svaard's Harpoon Gun,2,658,75,651
75148,Recipe: Svaard's Breeches,1,3993,192,3989
1637,Devona's Helm,21,7311,5676,8885
810,Devona's Greaves,42,7550,6736,10951
73257,Salvaged Puissance,1,377,,377
44964,Entropy,6,15525,9628,14059
66539,Bowl of Prickly Pear Sorbet,1,33120,22302,25000
97781,Saltspray Staff,1,4040,2258,3157
94431,Giver's Candy Cane Focus of Concentration,6,6482,1885,2392
89404,Giver's Candy Cane Scepter of Concentration,4,7510,1855,1856
73812,Recipe: Svaard's Bastion,7,732,25,731
96955,Saltspray Greatsword,3,5696,3168,5386
83545,Pitcher of Desert-Spiced Coffee,123,716,635,812
24624,Superior Sigil of Smoldering,37,2865,2349,2928
24753,Superior Rune of the Ice,1,994,899,1081
1637,Devona's Helm,23,7011,5676,8885
95864,Jade Bot Core: Tier 5,4,157901,82571,130000
24352,Tiny Fang,250,5,,5
24723,Superior Rune of the Eagle,126,2876,1658,2469
1333,Devona's Gauntlets,22,6704,4386,8000
73830,Recipe: Svaard's Greatbow,8,1270,121,1241
76134,Recipe: Svaard's Impaler,6,1439,80,1328
1858,Devona's Legplates,36,6564,6156,9391
44977,Cobalt,14,5415,3435,5784
87029,Avocado Smoothie,47,974,820,936
86997,Plate of Beef Rendang,1,2524,1672,2429
24581,Major Sigil of Life,1,280,151,315
75148,Recipe: Svaard's Breeches,1,3398,192,3989
75709,Recipe: Svaard's Warfists,1,5784,114,5773
76968,Recipe: Svaard's Tassets,1,2492,100,2417
72832,Recipe: Svaard's Visage,1,6296,890,6291
73586,Recipe: Svaard's Guise,1,3493,495,2407
94413,Giver's Candy Cane Rifle of Concentration,7,7548,1804,2220
24618,Superior Sigil of Accuracy,77,4999,4811,5899
2027,Zhed's Gloves,12,6799,8207,12500
100088,Berserker's Shattered Shield,5,4997,2046,4889
810,Devona's Greaves,14,7546,6736,10951
97020,Jade Bot Core: Tier 7,2,213998,147184,198499
87076,Bowl of Poultry Satay,1,20846,14017,14018
2387,Zhed's Mask,12,8060,6070,9993
1026,Devona's Chestguard,3,6995,5284,7794
96955,Saltspray Greatsword,11,5689,3168,5386
24782,Superior Rune of the Privateer,1,1192,642,1212
76166,Superior Rune of the Tempest,1,40001,24025,32000
36038,Trick-or-Treat Bag,3,338,338,387
76134,Recipe: Svaard's Impaler,1,1437,80,1328
75140,Recipe: Svaard's Short Bow,7,748,27,739
72931,Recipe: Svaard's Brazier,6,610,26,545
2387,Zhed's Mask,9,6493,6070,9993
2693,Zhed's Mantle,55,7784,10127,16760
12396,Plate of Coriander Crusted Meat Dinner,120,401,229,368
96299,Jade Bot Core: Tier 8,4,259984,184478,250000
89404,Giver's Candy Cane Scepter of Concentration,4,7511,1855,1856
104705,Lightborne Staff,1,288224,245001,299899
84,Zhed's Coat,1,7487,11106,15444
43358,Kralkachocolate Bar,89,50,37,57
1188,Nika's Leggings,20,14980,10930,17558
24672,Superior Sigil of Mad Scientists,4,1099,364,532
73679,Berserker's Seer's Warstaff,3,28294,20304,28299
76166,Superior Rune of the Tempest,15,39485,24025,32000
24836,Superior Rune of the Scholar,106,48452,35201,42799
576,Zhed's Boots,24,8181,13491,19999
49426,+3 Agony Infusion,1,765,518,600
49426,+3 Agony Infusion,4,766,518,600
100042,Berserker's Shattered Scepter,2,5586,3033,7265
100088,Berserker's Shattered Shield,1,4686,2046,4889
2387,Zhed's Mask,4,6487,6070,9993
44976,Impaler,1,8488,6610,10089
2027,Zhed's Gloves,1,6448,8207,12500
24615,Superior Sigil of Force,12,19261,31000,34996
2027,Zhed's Gloves,1,6399,8207,12500
24524,Crest of the Soldier,1,1229,1163,1183
24533,Crest of the Shaman,1,1200,1142,1143
